Datetime,Open,High,Low,Close,Adj Close,Volume
2023-09-07 09:46:00-04:00,17.575000762939453,17.59000015258789,17.559999465942383,17.575000762939453,17.575000762939453,383299
2023-09-07 09:47:00-04:00,17.575000762939453,17.584999084472656,17.575000762939453,17.579999923706055,17.579999923706055,8602
2023-09-07 09:48:00-04:00,17.59000015258789,17.59000015258789,17.579999923706055,17.584999084472656,17.584999084472656,10415
2023-09-07 09:49:00-04:00,17.59000015258789,17.59000015258789,17.56999969482422,17.575000762939453,17.575000762939453,9312
2023-09-07 09:50:00-04:00,17.575000762939453,17.58609962463379,17.56999969482422,17.56999969482422,17.56999969482422,23609
2023-09-07 09:51:00-04:00,17.56999969482422,17.579999923706055,17.56999969482422,17.575000762939453,17.575000762939453,8982
2023-09-07 09:52:00-04:00,17.575000762939453,17.575000762939453,17.56999969482422,17.575000762939453,17.575000762939453,5406
2023-09-07 09:53:00-04:00,17.575000762939453,17.575000762939453,17.56999969482422,17.56999969482422,17.56999969482422,5710
2023-09-07 09:54:00-04:00,17.575000762939453,17.579999923706055,17.565000534057617,17.56999969482422,17.56999969482422,32570
2023-09-07 09:55:00-04:00,17.56999969482422,17.579999923706055,17.56999969482422,17.575000762939453,17.575000762939453,5862
2023-09-07 09:56:00-04:00,17.575000762939453,17.575000762939453,17.575000762939453,17.575000762939453,17.575000762939453,2756
2023-09-07 09:57:00-04:00,17.575000762939453,17.575000762939453,17.575000762939453,17.575000762939453,17.575000762939453,1514
2023-09-07 09:58:00-04:00,17.575000762939453,17.584999084472656,17.575000762939453,17.579999923706055,17.579999923706055,13979
2023-09-07 09:59:00-04:00,17.579999923706055,17.584999084472656,17.575000762939453,17.575000762939453,17.575000762939453,20715
2023-09-07 10:00:00-04:00,17.579999923706055,17.579999923706055,17.56999969482422,17.575000762939453,17.575000762939453,9328
2023-09-07 10:01:00-04:00,17.575000762939453,17.575000762939453,17.575000762939453,17.575000762939453,17.575000762939453,1735
2023-09-07 10:02:00-04:00,17.575000762939453,17.575000762939453,17.575000762939453,17.575000762939453,17.575000762939453,1714
2023-09-07 10:03:00-04:00,17.56999969482422,17.579999923706055,17.559999465942383,17.559999465942383,17.559999465942383,9010
2023-09-07 10:04:00-04:00,17.565000534057617,17.565000534057617,17.549999237060547,17.559999465942383,17.559999465942383,7789
2023-09-07 10:05:00-04:00,17.55500030517578,17.559999465942383,17.550100326538086,17.55500030517578,17.55500030517578,2303
2023-09-07 10:06:00-04:00,17.549999237060547,17.549999237060547,17.545000076293945,17.545000076293945,17.545000076293945,7013
2023-09-07 10:07:00-04:00,17.549999237060547,17.565000534057617,17.549999237060547,17.565000534057617,17.565000534057617,11288
2023-09-07 10:08:00-04:00,17.56999969482422,17.56999969482422,17.56999969482422,17.56999969482422,17.56999969482422,5388
2023-09-07 10:09:00-04:00,17.570100784301758,17.575000762939453,17.570100784301758,17.575000762939453,17.575000762939453,982
2023-09-07 10:10:00-04:00,17.575000762939453,17.59000015258789,17.565000534057617,17.579999923706055,17.579999923706055,84410
2023-09-07 10:11:00-04:00,17.579999923706055,17.584999084472656,17.549999237060547,17.549999237060547,17.549999237060547,59136
2023-09-07 10:12:00-04:00,17.549999237060547,17.559999465942383,17.545000076293945,17.545000076293945,17.545000076293945,30625
2023-09-07 10:13:00-04:00,17.549999237060547,17.55500030517578,17.540000915527344,17.540000915527344,17.540000915527344,9227
2023-09-07 10:14:00-04:00,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,745
2023-09-07 10:15:00-04:00,17.545000076293945,17.545000076293945,17.53499984741211,17.53499984741211,17.53499984741211,14299
2023-09-07 10:16:00-04:00,17.530000686645508,17.540000915527344,17.530000686645508,17.53499984741211,17.53499984741211,2243
2023-09-07 10:17:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.530000686645508,17.530000686645508,1693
2023-09-07 10:18:00-04:00,17.53499984741211,17.540000915527344,17.530000686645508,17.53499984741211,17.53499984741211,5470
2023-09-07 10:19:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,1401
2023-09-07 10:20:00-04:00,17.540000915527344,17.540000915527344,17.53499984741211,17.540000915527344,17.540000915527344,9405
2023-09-07 10:21:00-04:00,17.540000915527344,17.540000915527344,17.53499984741211,17.53499984741211,17.53499984741211,4092
2023-09-07 10:22:00-04:00,17.540000915527344,17.540000915527344,17.520000457763672,17.520000457763672,17.520000457763672,11156
2023-09-07 10:23:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.520000457763672,17.520000457763672,5582
2023-09-07 10:24:00-04:00,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,667
2023-09-07 10:25:00-04:00,17.520000457763672,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,4227
2023-09-07 10:26:00-04:00,17.520000457763672,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,3164
2023-09-07 10:27:00-04:00,17.524999618530273,17.530000686645508,17.524999618530273,17.530000686645508,17.530000686645508,1283
2023-09-07 10:28:00-04:00,17.530000686645508,17.530000686645508,17.524999618530273,17.524999618530273,17.524999618530273,1847
2023-09-07 10:29:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,1402
2023-09-07 10:30:00-04:00,17.520000457763672,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,2338
2023-09-07 10:31:00-04:00,17.524999618530273,17.52899932861328,17.520099639892578,17.521900177001953,17.521900177001953,6406
2023-09-07 10:32:00-04:00,17.530000686645508,17.530000686645508,17.524999618530273,17.524999618530273,17.524999618530273,28003
2023-09-07 10:33:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,4192
2023-09-07 10:34:00-04:00,17.524999618530273,17.530000686645508,17.520000457763672,17.524999618530273,17.524999618530273,2151
2023-09-07 10:35:00-04:00,17.524999618530273,17.530000686645508,17.520099639892578,17.530000686645508,17.530000686645508,1777
2023-09-07 10:36:00-04:00,17.524999618530273,17.540000915527344,17.524999618530273,17.540000915527344,17.540000915527344,6990
2023-09-07 10:37:00-04:00,17.540000915527344,17.549999237060547,17.540000915527344,17.549999237060547,17.549999237060547,3852
2023-09-07 10:38:00-04:00,17.549999237060547,17.549999237060547,17.545000076293945,17.549999237060547,17.549999237060547,726
2023-09-07 10:39:00-04:00,17.549999237060547,17.559999465942383,17.54949951171875,17.55500030517578,17.55500030517578,4227
2023-09-07 10:40:00-04:00,17.559999465942383,17.565000534057617,17.55500030517578,17.565000534057617,17.565000534057617,5470
2023-09-07 10:41:00-04:00,17.565000534057617,17.575000762939453,17.565000534057617,17.575000762939453,17.575000762939453,4504
2023-09-07 10:42:00-04:00,17.56999969482422,17.56999969482422,17.549999237060547,17.549999237060547,17.549999237060547,72954
2023-09-07 10:43:00-04:00,17.549999237060547,17.55500030517578,17.549999237060547,17.55500030517578,17.55500030517578,531
2023-09-07 10:44:00-04:00,17.55500030517578,17.559999465942383,17.549999237060547,17.55500030517578,17.55500030517578,102681
2023-09-07 10:45:00-04:00,17.549999237060547,17.559999465942383,17.545000076293945,17.559999465942383,17.559999465942383,41300
2023-09-07 10:46:00-04:00,17.559999465942383,17.56999969482422,17.55500030517578,17.55500030517578,17.55500030517578,44038
2023-09-07 10:47:00-04:00,17.55500030517578,17.559999465942383,17.55500030517578,17.55500030517578,17.55500030517578,1340
2023-09-07 10:48:00-04:00,17.55500030517578,17.565000534057617,17.545000076293945,17.549999237060547,17.549999237060547,79426
2023-09-07 10:49:00-04:00,17.54990005493164,17.55500030517578,17.54990005493164,17.549999237060547,17.549999237060547,13357
2023-09-07 10:50:00-04:00,17.55500030517578,17.55500030517578,17.540000915527344,17.545000076293945,17.545000076293945,5161
2023-09-07 10:51:00-04:00,17.545000076293945,17.559999465942383,17.545000076293945,17.549999237060547,17.549999237060547,86144
2023-09-07 10:52:00-04:00,17.55500030517578,17.55500030517578,17.549999237060547,17.55500030517578,17.55500030517578,1907
2023-09-07 10:53:00-04:00,17.549999237060547,17.549999237060547,17.524999618530273,17.524999618530273,17.524999618530273,109577
2023-09-07 10:54:00-04:00,17.524999618530273,17.530000686645508,17.524999618530273,17.530000686645508,17.530000686645508,4690
2023-09-07 10:55:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,20370
2023-09-07 10:56:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,4815
2023-09-07 10:57:00-04:00,17.530000686645508,17.530000686645508,17.524999618530273,17.524999618530273,17.524999618530273,2423
2023-09-07 10:58:00-04:00,17.524999618530273,17.53499984741211,17.524999618530273,17.530000686645508,17.530000686645508,12554
2023-09-07 10:59:00-04:00,17.53499984741211,17.540000915527344,17.524999618530273,17.530000686645508,17.530000686645508,39588
2023-09-07 11:00:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,102
2023-09-07 11:01:00-04:00,17.530000686645508,17.545000076293945,17.530000686645508,17.545000076293945,17.545000076293945,7310
2023-09-07 11:02:00-04:00,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,814
2023-09-07 11:03:00-04:00,17.545000076293945,17.549999237060547,17.545000076293945,17.549999237060547,17.549999237060547,1941
2023-09-07 11:04:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.545000076293945,17.545000076293945,1885
2023-09-07 11:05:00-04:00,17.545000076293945,17.55500030517578,17.545000076293945,17.55500030517578,17.55500030517578,5339
2023-09-07 11:06:00-04:00,17.549999237060547,17.559499740600586,17.549999237060547,17.549999237060547,17.549999237060547,2124
2023-09-07 11:07:00-04:00,17.549999237060547,17.55500030517578,17.549999237060547,17.55500030517578,17.55500030517578,2211
2023-09-07 11:08:00-04:00,17.549999237060547,17.55500030517578,17.549999237060547,17.55500030517578,17.55500030517578,3510
2023-09-07 11:09:00-04:00,17.55500030517578,17.55500030517578,17.549999237060547,17.549999237060547,17.549999237060547,1736
2023-09-07 11:10:00-04:00,17.55500030517578,17.559999465942383,17.55500030517578,17.55500030517578,17.55500030517578,8682
2023-09-07 11:11:00-04:00,17.55500030517578,17.559999465942383,17.55500030517578,17.55500030517578,17.55500030517578,1747
2023-09-07 11:12:00-04:00,17.55500030517578,17.558799743652344,17.55500030517578,17.55500030517578,17.55500030517578,952
2023-09-07 11:13:00-04:00,17.55500030517578,17.559999465942383,17.549999237060547,17.549999237060547,17.549999237060547,4713
2023-09-07 11:14:00-04:00,17.549999237060547,17.549999237060547,17.540000915527344,17.545000076293945,17.545000076293945,4995
2023-09-07 11:15:00-04:00,17.545000076293945,17.549999237060547,17.540000915527344,17.545000076293945,17.545000076293945,5301
2023-09-07 11:16:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.540000915527344,17.540000915527344,2707
2023-09-07 11:17:00-04:00,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,926
2023-09-07 11:18:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.540000915527344,17.540000915527344,2405
2023-09-07 11:19:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.545000076293945,17.545000076293945,1251
2023-09-07 11:20:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.545000076293945,17.545000076293945,15289
2023-09-07 11:21:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.540000915527344,17.540000915527344,8094
2023-09-07 11:22:00-04:00,17.530000686645508,17.53499984741211,17.530000686645508,17.53499984741211,17.53499984741211,2902
2023-09-07 11:23:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,1872
2023-09-07 11:24:00-04:00,17.53499984741211,17.540000915527344,17.53499984741211,17.53499984741211,17.53499984741211,13497
2023-09-07 11:25:00-04:00,17.540000915527344,17.540000915527344,17.540000915527344,17.540000915527344,17.540000915527344,5211
2023-09-07 11:26:00-04:00,17.540000915527344,17.549999237060547,17.540000915527344,17.549999237060547,17.549999237060547,7244
2023-09-07 11:27:00-04:00,17.545000076293945,17.549999237060547,17.545000076293945,17.549999237060547,17.549999237060547,390
2023-09-07 11:28:00-04:00,17.549999237060547,17.549999237060547,17.545000076293945,17.545000076293945,17.545000076293945,5514
2023-09-07 11:29:00-04:00,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,1649
2023-09-07 11:30:00-04:00,17.545000076293945,17.545000076293945,17.530000686645508,17.530000686645508,17.530000686645508,10344
2023-09-07 11:31:00-04:00,17.53499984741211,17.545299530029297,17.53499984741211,17.545299530029297,17.545299530029297,24273
2023-09-07 11:32:00-04:00,17.545000076293945,17.545000076293945,17.53499984741211,17.53499984741211,17.53499984741211,13892
2023-09-07 11:33:00-04:00,17.540000915527344,17.545000076293945,17.53499984741211,17.540000915527344,17.540000915527344,17810
2023-09-07 11:34:00-04:00,17.545000076293945,17.55500030517578,17.540000915527344,17.540000915527344,17.540000915527344,26204
2023-09-07 11:35:00-04:00,17.540000915527344,17.545000076293945,17.540000915527344,17.540000915527344,17.540000915527344,2274
2023-09-07 11:36:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.545000076293945,17.545000076293945,12300
2023-09-07 11:37:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.545000076293945,17.545000076293945,5658
2023-09-07 11:38:00-04:00,17.545000076293945,17.549999237060547,17.545000076293945,17.545000076293945,17.545000076293945,4361
2023-09-07 11:39:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.545000076293945,17.545000076293945,4736
2023-09-07 11:40:00-04:00,17.540000915527344,17.545000076293945,17.540000915527344,17.545000076293945,17.545000076293945,4226
2023-09-07 11:41:00-04:00,17.545000076293945,17.545000076293945,17.540000915527344,17.540000915527344,17.540000915527344,6863
2023-09-07 11:42:00-04:00,17.540000915527344,17.540000915527344,17.53499984741211,17.539100646972656,17.539100646972656,8407
2023-09-07 11:43:00-04:00,17.530000686645508,17.53499984741211,17.530000686645508,17.530000686645508,17.530000686645508,1200
2023-09-07 11:44:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.530000686645508,17.530000686645508,1708
2023-09-07 11:45:00-04:00,17.53499984741211,17.540000915527344,17.530000686645508,17.530000686645508,17.530000686645508,2177
2023-09-07 11:46:00-04:00,17.530000686645508,17.53499984741211,17.530000686645508,17.53499984741211,17.53499984741211,2475
2023-09-07 11:47:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,1054
2023-09-07 11:48:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,942
2023-09-07 11:49:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.53499984741211,17.53499984741211,1883
2023-09-07 11:50:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.53499984741211,17.53499984741211,1126
2023-09-07 11:51:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.530000686645508,17.530000686645508,5825
2023-09-07 11:52:00-04:00,17.524999618530273,17.530000686645508,17.520000457763672,17.524999618530273,17.524999618530273,2446
2023-09-07 11:53:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,1765
2023-09-07 11:54:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,667
2023-09-07 11:55:00-04:00,17.520000457763672,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,7195
2023-09-07 11:56:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,2184
2023-09-07 11:57:00-04:00,17.524999618530273,17.530000686645508,17.520000457763672,17.524999618530273,17.524999618530273,9196
2023-09-07 11:58:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.520000457763672,17.520000457763672,729
2023-09-07 11:59:00-04:00,17.520000457763672,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,520
2023-09-07 12:00:00-04:00,17.524999618530273,17.530000686645508,17.520000457763672,17.524999618530273,17.524999618530273,4960
2023-09-07 12:01:00-04:00,17.524999618530273,17.53499984741211,17.524999618530273,17.530000686645508,17.530000686645508,20643
2023-09-07 12:02:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.53499984741211,17.53499984741211,3525
2023-09-07 12:03:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,1055
2023-09-07 12:04:00-04:00,17.540000915527344,17.540000915527344,17.530000686645508,17.53499984741211,17.53499984741211,2193
2023-09-07 12:05:00-04:00,17.53499984741211,17.53499984741211,17.524999618530273,17.530000686645508,17.530000686645508,12425
2023-09-07 12:06:00-04:00,17.530000686645508,17.530000686645508,17.524999618530273,17.530000686645508,17.530000686645508,22998
2023-09-07 12:07:00-04:00,17.524999618530273,17.53499984741211,17.524999618530273,17.53030014038086,17.53030014038086,11204
2023-09-07 12:08:00-04:00,17.530000686645508,17.53499984741211,17.530000686645508,17.53499984741211,17.53499984741211,981
2023-09-07 12:09:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,1126
2023-09-07 12:10:00-04:00,17.530000686645508,17.530000686645508,17.514999389648438,17.520000457763672,17.520000457763672,31399
2023-09-07 12:11:00-04:00,17.52989959716797,17.52989959716797,17.524999618530273,17.524999618530273,17.524999618530273,625
2023-09-07 12:12:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,301
2023-09-07 12:13:00-04:00,17.530000686645508,17.530000686645508,17.524999618530273,17.524999618530273,17.524999618530273,5008
2023-09-07 12:14:00-04:00,17.524999618530273,17.530000686645508,17.524999618530273,17.524999618530273,17.524999618530273,2942
2023-09-07 12:15:00-04:00,17.530000686645508,17.53499984741211,17.530000686645508,17.53499984741211,17.53499984741211,16592
2023-09-07 12:16:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.53499984741211,17.53499984741211,1592
2023-09-07 12:17:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,2227
2023-09-07 12:18:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.530000686645508,17.530000686645508,19580
2023-09-07 12:19:00-04:00,17.530000686645508,17.53499984741211,17.530000686645508,17.530000686645508,17.530000686645508,1076
2023-09-07 12:20:00-04:00,17.530000686645508,17.530000686645508,17.524999618530273,17.524999618530273,17.524999618530273,5482
2023-09-07 12:21:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,604
2023-09-07 12:22:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,2921
2023-09-07 12:23:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,2538
2023-09-07 12:24:00-04:00,17.530000686645508,17.53499984741211,17.524999618530273,17.530000686645508,17.530000686645508,23676
2023-09-07 12:25:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,1297
2023-09-07 12:26:00-04:00,17.540000915527344,17.545000076293945,17.540000915527344,17.540000915527344,17.540000915527344,11246
2023-09-07 12:27:00-04:00,17.545000076293945,17.545000076293945,17.53499984741211,17.540000915527344,17.540000915527344,16827
2023-09-07 12:28:00-04:00,17.53890037536621,17.540000915527344,17.53499984741211,17.540000915527344,17.540000915527344,3394
2023-09-07 12:29:00-04:00,17.53499984741211,17.540000915527344,17.53499984741211,17.53499984741211,17.53499984741211,3444
2023-09-07 12:30:00-04:00,17.53499984741211,17.540000915527344,17.53499984741211,17.540000915527344,17.540000915527344,2506
2023-09-07 12:31:00-04:00,17.540000915527344,17.545000076293945,17.540000915527344,17.545000076293945,17.545000076293945,21846
2023-09-07 12:32:00-04:00,17.545000076293945,17.549999237060547,17.540000915527344,17.540000915527344,17.540000915527344,6910
2023-09-07 12:33:00-04:00,17.540000915527344,17.55500030517578,17.540000915527344,17.55500030517578,17.55500030517578,70983
2023-09-07 12:34:00-04:00,17.55500030517578,17.55500030517578,17.55500030517578,17.55500030517578,17.55500030517578,2352
2023-09-07 12:35:00-04:00,17.55500030517578,17.55500030517578,17.540000915527344,17.540000915527344,17.540000915527344,13362
2023-09-07 12:36:00-04:00,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,648
2023-09-07 12:37:00-04:00,17.545000076293945,17.545000076293945,17.540199279785156,17.545000076293945,17.545000076293945,2378
2023-09-07 12:38:00-04:00,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,823
2023-09-07 12:39:00-04:00,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,1850
2023-09-07 12:40:00-04:00,17.545000076293945,17.545000076293945,17.530000686645508,17.53499984741211,17.53499984741211,13490
2023-09-07 12:41:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,513
2023-09-07 12:42:00-04:00,17.53499984741211,17.540000915527344,17.53499984741211,17.53499984741211,17.53499984741211,5384
2023-09-07 12:43:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.53499984741211,17.53499984741211,12694
2023-09-07 12:44:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,3681
2023-09-07 12:45:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,5007
2023-09-07 12:46:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,4346
2023-09-07 12:47:00-04:00,17.53499984741211,17.53499984741211,17.530000686645508,17.530000686645508,17.530000686645508,3333
2023-09-07 12:48:00-04:00,17.53499984741211,17.53499984741211,17.520000457763672,17.520000457763672,17.520000457763672,13283
2023-09-07 12:49:00-04:00,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,7104
2023-09-07 12:50:00-04:00,17.520000457763672,17.520000457763672,17.514999389648438,17.514999389648438,17.514999389648438,17424
2023-09-07 12:51:00-04:00,17.514999389648438,17.514999389648438,17.510000228881836,17.510000228881836,17.510000228881836,4871
2023-09-07 12:52:00-04:00,17.514999389648438,17.514999389648438,17.510000228881836,17.510000228881836,17.510000228881836,1512
2023-09-07 12:53:00-04:00,17.510000228881836,17.514999389648438,17.5049991607666,17.514999389648438,17.514999389648438,40454
2023-09-07 12:54:00-04:00,17.510000228881836,17.524999618530273,17.510000228881836,17.524999618530273,17.524999618530273,20594
2023-09-07 12:55:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.520000457763672,17.520000457763672,4466
2023-09-07 12:56:00-04:00,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,4385
2023-09-07 12:57:00-04:00,17.520000457763672,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,4775
2023-09-07 12:58:00-04:00,17.524999618530273,17.524999618530273,17.514999389648438,17.514999389648438,17.514999389648438,18316
2023-09-07 12:59:00-04:00,17.514999389648438,17.514999389648438,17.514999389648438,17.514999389648438,17.514999389648438,6283
2023-09-07 13:00:00-04:00,17.510000228881836,17.520000457763672,17.5,17.520000457763672,17.520000457763672,97281
2023-09-07 13:01:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,1462
2023-09-07 13:02:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,393
2023-09-07 13:03:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,922
2023-09-07 13:04:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,2138
2023-09-07 13:05:00-04:00,17.520000457763672,17.524999618530273,17.520000457763672,17.520000457763672,17.520000457763672,9674
2023-09-07 13:06:00-04:00,17.520000457763672,17.524999618530273,17.520000457763672,17.520000457763672,17.520000457763672,2712
2023-09-07 13:07:00-04:00,17.520000457763672,17.520000457763672,17.510000228881836,17.510000228881836,17.510000228881836,13893
2023-09-07 13:08:00-04:00,17.520000457763672,17.520000457763672,17.514999389648438,17.514999389648438,17.514999389648438,24572
2023-09-07 13:09:00-04:00,17.514999389648438,17.520000457763672,17.514999389648438,17.520000457763672,17.520000457763672,1831
2023-09-07 13:10:00-04:00,17.520000457763672,17.524999618530273,17.512500762939453,17.524999618530273,17.524999618530273,16940
2023-09-07 13:11:00-04:00,17.524999618530273,17.52989959716797,17.524999618530273,17.524999618530273,17.524999618530273,1802
2023-09-07 13:12:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,932
2023-09-07 13:13:00-04:00,17.524999618530273,17.524999618530273,17.520000457763672,17.524999618530273,17.524999618530273,5344
2023-09-07 13:14:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,2375
2023-09-07 13:15:00-04:00,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,17.524999618530273,2682
2023-09-07 13:16:00-04:00,17.524999618530273,17.540000915527344,17.524999618530273,17.53499984741211,17.53499984741211,13072
2023-09-07 13:17:00-04:00,17.540000915527344,17.54560089111328,17.53499984741211,17.545000076293945,17.545000076293945,26555
2023-09-07 13:18:00-04:00,17.545000076293945,17.545000076293945,17.53499984741211,17.53499984741211,17.53499984741211,18409
2023-09-07 13:19:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,3651
2023-09-07 13:20:00-04:00,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,17.53499984741211,1411
2023-09-07 13:21:00-04:00,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,21400
